0.0153526	 0.199977	 7.76222e-07	 -14.4	 7.21408e-07	 2.50066e-06	 -2.2771e-06
0.0153526	 0.199967	 1.07613e-06	 -14.3999	 1.00118e-06	 3.01223e-06	 -3.15978e-06
0.0153526	 0.199967	 1.07613e-06	 -14.3999	 1.00116e-06	 3.01199e-06	 -3.15979e-06
0.0185392	 0.199966	 1.13153e-06	 -14.3999	 1.05281e-06	 3.11255e-06	 -3.32279e-06
0.0185392	 0.199951	 1.56602e-06	 -14.3999	 1.45826e-06	 3.75678e-06	 -4.60218e-06
0.0185392	 0.199951	 1.56601e-06	 -14.3999	 1.4583e-06	 3.75636e-06	 -4.60219e-06
0.0223581	 0.199949	 1.64542e-06	 -14.3999	 1.53239e-06	 3.88127e-06	 -4.83597e-06
0.0223581	 0.199928	 2.27287e-06	 -14.3999	 2.11833e-06	 4.69524e-06	 -6.68446e-06
0.0223581	 0.199928	 2.27286e-06	 -14.3999	 2.11831e-06	 4.69526e-06	 -6.68437e-06
0.026948	 0.199924	 2.38957e-06	 -14.3998	 2.22727e-06	 4.85555e-06	 -7.02813e-06
0.026948	 0.199893	 3.29803e-06	 -14.3998	 3.07594e-06	 5.89545e-06	 -9.70521e-06
0.026948	 0.199893	 3.29805e-06	 -14.3998	 3.07599e-06	 5.89431e-06	 -9.70545e-06
0.0324454	 0.199888	 3.46362e-06	 -14.3998	 3.23065e-06	 6.09398e-06	 -1.01933e-05
0.0324454	 0.199844	 4.77294e-06	 -14.3997	 4.45439e-06	 7.42299e-06	 -1.40535e-05
0.0324454	 0.199844	 4.77289e-06	 -14.3997	 4.45427e-06	 7.42401e-06	 -1.40531e-05
0.0390274	 0.199836	 5.01102e-06	 -14.3997	 4.67677e-06	 7.67854e-06	 -1.47549e-05
0.0390274	 0.199772	 6.89544e-06	 -14.3995	 6.43832e-06	 9.39607e-06	 -2.0311e-05
0.0390274	 0.199772	 6.89545e-06	 -14.3995	 6.43829e-06	 9.39524e-06	 -2.03109e-05
0.0469043	 0.19976	 7.23735e-06	 -14.3995	 6.75786e-06	 9.72149e-06	 -2.13189e-05
0.0469043	 0.199668	 9.94624e-06	 -14.3993	 9.29055e-06	 1.19518e-05	 -2.93069e-05
0.0469043	 0.199668	 9.94619e-06	 -14.3993	 9.29053e-06	 1.19515e-05	 -2.93068e-05
0.0563408	 0.199651	 1.04411e-05	 -14.3993	 9.75319e-06	 1.23768e-05	 -3.0766e-05
0.0563408	 0.199517	 1.43377e-05	 -14.3991	 1.33971e-05	 1.53003e-05	 -4.22578e-05
0.0563408	 0.199517	 1.43377e-05	 -14.3991	 1.33971e-05	 1.52993e-05	 -4.2258e-05
0.0677102	 0.199492	 1.50742e-05	 -14.399	 1.40857e-05	 1.58739e-05	 -4.44299e-05
0.0677102	 0.199298	 2.07165e-05	 -14.3986	 1.93629e-05	 1.97588e-05	 -6.10726e-05
0.0677102	 0.199298	 2.07168e-05	 -14.3986	 1.93635e-05	 1.97528e-05	 -6.10746e-05
0.0814204	 0.199261	 2.17887e-05	 -14.3986	 2.0366e-05	 2.05166e-05	 -6.42363e-05
0.0814204	 0.198978	 2.99726e-05	 -14.398	 2.80225e-05	 2.57066e-05	 -8.83823e-05
0.0814204	 0.198978	 2.99725e-05	 -14.398	 2.80221e-05	 2.57109e-05	 -8.83809e-05
0.0978236	 0.198927	 3.14552e-05	 -14.3979	 2.9409e-05	 2.66846e-05	 -9.27548e-05
0.0978236	 0.19852	 4.32148e-05	 -14.3971	 4.04112e-05	 3.3647e-05	 -0.000127451
0.0978236	 0.198521	 4.3213e-05	 -14.3971	 4.04088e-05	 3.36698e-05	 -0.000127441
0.117436	 0.198447	 4.53352e-05	 -14.397	 4.23939e-05	 3.4969e-05	 -0.000133701
0.117436	 0.197863	 6.22008e-05	 -14.3959	 5.81711e-05	 4.44466e-05	 -0.000183446
0.117436	 0.197863	 6.22003e-05	 -14.3959	 5.81713e-05	 4.44378e-05	 -0.000183445
0.140661	 0.197763	 6.50679e-05	 -14.3957	 6.08538e-05	 4.60856e-05	 -0.000191903
0.140661	 0.196934	 8.89618e-05	 -14.3941	 8.32078e-05	 5.88256e-05	 -0.000262373
0.140661	 0.196934	 8.89572e-05	 -14.3941	 8.32017e-05	 5.88838e-05	 -0.000262348
0.168382	 0.196786	 9.3228e-05	 -14.3938	 8.71961e-05	 6.12237e-05	 -0.000274941
0.168382	 0.195601	 0.000127331	 -14.3915	 0.000119093	 7.88425e-05	 -0.000375467
0.168382	 0.195601	 0.000127333	 -14.3915	 0.000119098	 7.87757e-05	 -0.000375479
0.201647	 0.195382	 0.000133637	 -14.3911	 0.000124995	 8.20649e-05	 -0.000394065
0.201647	 0.193677	 0.000182639	 -14.3878	 0.000170836	 0.000106254	 -0.0005385
0.201647	 0.193677	 0.000182637	 -14.3878	 0.000170833	 0.000106278	 -0.000538483
0.241564	 0.193362	 0.000191691	 -14.3872	 0.000179302	 0.000110821	 -0.000565171
0.241564	 0.19091	 0.000262114	 -14.3825	 0.000245178	 0.000144465	 -0.000772672
0.241564	 0.19091	 0.000262102	 -14.3825	 0.000245163	 0.000144598	 -0.000772595
0.288967	 0.190486	 0.000274295	 -14.3817	 0.000256567	 0.000150519	 -0.000808521
0.288967	 0.187005	 0.00037419	 -14.375	 0.000349991	 0.000197337	 -0.00110265
0.288967	 0.187006	 0.000374153	 -14.3751	 0.000349943	 0.000197687	 -0.00110245
0.343662	 0.186512	 0.000388346	 -14.3741	 0.000363213	 0.000204439	 -0.00114424
0.343662	 0.181751	 0.000524891	 -14.365	 0.000490846	 0.000268337	 -0.00154582
0.343662	 0.181755	 0.0005248	 -14.365	 0.000490721	 0.000269262	 -0.00154532
0.421831	 0.179864	 0.000579055	 -14.3614	 0.000541416	 0.00029508	 -0.00170487
0.421831	 0.17144	 0.000820646	 -14.3453	 0.000766914	 0.000411375	 -0.00241367
0.421831	 0.171413	 0.000821315	 -14.3451	 0.000767847	 0.000400391	 -0.00241722
0.5	 0.171407	 0.000821486	 -14.3451	 0.000768023	 0.000399379	 -0.00241787
0.5	 0.161479	 0.00110591	 -14.3259	 0.00103423	 0.000503541	 -0.00325614
0.5	 0.161546	 0.00110423	 -14.3263	 0.00103171	 0.000530026	 -0.0032467
0.6	 0.159006	 0.0011771	 -14.3214	 0.00109952	 0.000565418	 -0.00346009
0.6	 0.143991	 0.00160814	 -14.2932	 0.00149875	 0.00082134	 -0.00471214
0.6	 0.143928	 0.00160964	 -14.2927	 0.00150128	 0.00078437	 -0.00472177
0.733333	 0.13926	 0.00174343	 -14.2838	 0.0016261	 0.000845907	 -0.00511353
0.733333	 0.114481	 0.00245363	 -14.2359	 0.00228729	 0.00113888	 -0.00719024
0.733333	 0.114516	 0.00245275	 -14.2362	 0.00228519	 0.00115466	 -0.0071839
0.866667	 0.11452	 0.00245281	 -14.2362	 0.0022848	 0.00115487	 -0.00718384
0.866667	 0.0857306	 0.00327834	 -14.1808	 0.00304892	 0.00150823	 -0.00958787
0.866667	 0.0859219	 0.00327384	 -14.1817	 0.00304163	 0.00157054	 -0.00956193
1	 0.0859549	 0.00327265	 -14.1818	 0.00303978	 0.00157161	 -0.00955866
1	 0.0537122	 0.00419876	 -14.1213	 0.00388511	 0.00213014	 -0.0122195
1	 0.053734	 0.00419869	 -14.1209	 0.00388524	 0.00210514	 -0.0122202
1.11111	 0.0587883	 0.00405211	 -14.1305	 0.00375138	 0.00201418	 -0.0118007
1.11111	 0.029612	 0.00488967	 -14.0754	 0.00451317	 0.0024846	 -0.0142046
1.11111	 0.0296986	 0.00488631	 -14.0758	 0.0045089	 0.00250335	 -0.0141919
1.2381	 0.0257383	 0.00499973	 -14.0683	 0.00461154	 0.00256795	 -0.0145182
1.2381	 -0.0108532	 0.0060487	 -14	 0.00555461	 0.00323704	 -0.0175077
1.2381	 -0.0109609	 0.00605126	 -13.9994	 0.00555689	 0.00318144	 -0.0175222
1.36905	 -0.012089	 0.00608386	 -13.9973	 0.00558672	 0.00318961	 -0.0176159
1.36905	 -0.0536714	 0.00727441	 -13.9189	 0.00665068	 0.00379461	 -0.0210166
1.36905	 -0.0535615	 0.00727215	 -13.9196	 0.00664619	 0.00382797	 -0.0210006
